Lunev,79,Russia,Russia
Aranguiz,81,Chile,Bayer 04 Leverkusen
Ramirez,73,Argentina,Club Atletico Talleres
Banguera,73,Colombia,Independiente Santa Fe
Mikel,75,Nigeria,Middlesbrough
Soldano,74,Argentina,Olympiacos CFP
Sambueza,72,Argentina,Junior FC
Almiron,81,Paraguay,Newcastle United
Audero,75,Italy,Sampdoria
Sainsbury,74,Australia,PSV
Hayden,72,England,Newcastle United
Vanheusden,72,Belgium,Standard de Liege
Darida,77,Czech Republic,Hertha BSC
Diks,72,Netherlands,Empoli
Gondorf,75,Germany,SC Freiburg
Plea,81,France,Borussia Monchengladbach
Gustafson,72,Sweden,FC Utrecht
Sepe,75,Italy,Parma
Oblak,90,Slovenia,Atletico Madrid
Siovas,72,Greece,CD Leganes
Aleman,74,Uruguay,Ettifaq FC
Jensen,73,Denmark,FC Utrecht
Peruzzi,73,Argentina,San Lorenzo de Almagro
Younes,75,Germany,Napoli
Alonso,76,Cuba,Minnesota United FC
Zambrano,75,Peru,FC Basel 1893
Goldaniga,73,Italy,Frosinone
Gebre Selassie,76,Czech Republic,SV Werder Bremen
Kjer,81,Denmark,Sevilla FC
Gonzalez,75,Argentina,Club Tijuana
Bissouma,73,Mali,Brighton & Hove Albion
Kondogbia,81,Central African Rep.,Valencia CF
Poulain,75,France,Club Brugge KV
Muslera,81,Uruguay,Galatasaray SK
Seleznyov,73,Ukraine,Malaga CF
Kostic,78,Serbia,Eintracht Frankfurt
Sio,77,Ivory Coast,Cote d'Ivoire
Chilwell,78,England,Leicester City
Coates,82,Uruguay,Uruguay
Etebo,72,Nigeria,Stoke City
McGinn,74,Scotland,Aston Villa
Savanier,75,France,Nimes Olympique
Avenatti,72,Uruguay,KV Kortrijk
Alexander-Arnold,79,England,Liverpool
Mbenza,72,Belgium,Huddersfield Town
Dirar,75,Morocco,Fenerbahce SK
Stanislas,75,England,Bournemouth
Rakitic,87,Croatia,FC Barcelona
Rami,80,France,Olympique de Marseille
Snodgrass,76,Scotland,West Ham United
Hamad,72,Sweden,Incheon United FC
Tah,82,Germany,Bayer 04 Leverkusen
Fernandez,75,Argentina,River Plate
Assombalonga,72,DR Congo,Middlesbrough
Kalas,72,Czech Republic,Bristol City
Nikolic,75,Hungary,Chicago Fire
Moukandjo,77,Cameroon,Jiangsu Suning FC
Aoyama,72,Japan,Sanfrecce Hiroshima
Guinazu,76,Argentina,Club Atletico Talleres
Schmid,73,France,FC Augsburg
Dossevi,77,Togo,Toulouse Football Club
Latza,77,Germany,FSV Mainz 05
Armstrong,75,Scotland,Southampton
Kante,89,France,Chelsea
Sanabria,78,Paraguay,Genoa
Fazio,82,Argentina,Roma
Hogg,76,England,Huddersfield Town
Umar,75,Nigeria,caykur Rizespor
Ranocchia,76,Italy,Inter
Canteros,74,Argentina,MKE Ankaragucu
Simic,73,Czech Republic,Frosinone
Lopez,80,Argentina,Racing Club
Vidal,85,Chile,FC Barcelona
Gudelj,77,Serbia,Sporting CP
Kaminski,73,Belgium,KAA Gent
Dzsudzsak,76,Hungary,Hungary
Strobl,77,Germany,Borussia Monchengladbach
Bassogog,74,Cameroon,Cameroon
Cornelius,74,Denmark,FC Girondins de Bordeaux
Bolanos,73,Ecuador,Ecuador
Bachirou,75,Comoros,Malmo FF
Costil,79,France,FC Girondins de Bordeaux
Nainggolan,85,Belgium,Inter
Lienard,74,France,RC Strasbourg Alsace
Taylor,75,England,Burnley
Diakhaby,76,France,Valencia CF
Torje,73,Romania,Sivasspor
Kebano,72,DR Congo,Fulham
Correa,72,Argentina,Santos Laguna
Rupp,76,Germany,TSG 1899 Hoffenheim
Donk,75,Netherlands,Galatasaray SK
Grenier,77,France,Stade Rennais FC
Chavalerin,73,France,Stade de Reims
Atsu,74,Ghana,Newcastle United
Ilsanker,75,Austria,RB Leipzig
Villafanez,74,Argentina,Alanyaspor
Haidara,76,Mali,RB Leipzig
Lasne,75,France,Montpellier HSC
Tierney,76,Scotland,Celtic
Finlay,71,United States,Minnesota United FC
Yazici,76,Turkey,Trabzonspor
Gonalons,75,France,Sevilla FC
Van Overeem,72,Netherlands,FC Utrecht
Tachtsidis,73,Greece,Lecce
Buffon,88,Italy,Paris Saint-Germain
Matri,72,Italy,Sassuolo
Bell,76,Germany,FSV Mainz 05
Jimenez,78,Mexico,Wolverhampton Wanderers
Bowen,74,England,Hull City
Gutierrez,72,Argentina,Defensa y Justicia
Roofe,74,England,Leeds United
Donatti,77,Argentina,Racing Club
Gotze,81,Germany,Borussia Dortmund
Cavallini,74,Canada,Canada
Ward,74,Republic of Ireland,Burnley
De Rossi,83,Italy,Roma
Kusk,72,Denmark,Aalborg BK
Feddal,79,Morocco,Real Betis
Perica,72,Croatia,Kasimpasa SK
Pongracic,72,Croatia,FC Red Bull Salzburg
Wuytens,72,Belgium,AZ Alkmaar
Bender,81,Germany,Bayer 04 Leverkusen
Zieler,79,Germany,VfB Stuttgart
Sobhi,74,Egypt,Egypt
Wilshere,79,England,West Ham United
Dzyuba,78,Russia,Russia
Tosic,74,Serbia,Guangzhou R&F FC
Mboyo,72,Belgium,Al Raed
Nandez,76,Uruguay,Uruguay
Rigamonti,73,Argentina,Belgrano de Cordoba
Henderson,73,England,Sheffield United
Akolo,72,DR Congo,VfB Stuttgart
Kopic,74,Czech Republic,Viktoria Plzen
Hadergjonaj,74,Switzerland,Huddersfield Town
Chahechouhe,74,Morocco,caykur Rizespor
Schennikov,75,Russia,PFC CSKA Moscow
Cavani,89,Uruguay,Paris Saint-Germain
Fabianski,81,Poland,West Ham United
Pardo,73,Colombia,Deportivo Toluca
Lezcano,73,Argentina,Monarcas Morelia
Aogo,75,Germany,VfB Stuttgart
Selke,77,Germany,Hertha BSC
Gnagnon,76,France,Sevilla FC
Cole,71,England,Derby County
Woods,72,England,Stoke City
Acosta,72,Honduras,FC Dallas
Mandragora,75,Italy,Udinese
Ansaldi,77,Argentina,Torino
Risse,75,Germany,FC Koln
Amian,75,France,Toulouse Football Club
Proto,76,Belgium,Lazio
Jallet,75,France,OGC Nice
Meyer,78,Germany,Crystal Palace
Kurtic,75,Slovenia,SPAL
Biabiany,74,France,Parma
Knoche,76,Germany,VfL Wolfsburg
Besler,74,United States,Sporting Kansas City
Kourmpelis,74,Greece,Panathinaikos FC
Clasie,76,Netherlands,Feyenoord
Gundogan,84,Germany,Manchester City
Barcos,72,Argentina,Atletico Nacional
Al Jassam,72,Saudi Arabia,Al Ahli
Gonzalez Pirez,75,Argentina,Atlanta United
Bizot,75,Netherlands,AZ Alkmaar
Modric,91,Croatia,Real Madrid
Gentner,76,Germany,VfB Stuttgart
Silvestre,75,Italy,Empoli
Rosenberg,72,Sweden,Malmo FF
Galvan,72,Argentina,Argentinos Juniors
Insua,76,Argentina,VfB Stuttgart
Hernandez,83,France,Atletico Madrid
Moreira,72,Paraguay,Portland Timbers
Zulj,72,Austria,FC Union Berlin
Sarr,77,Senegal,Stade Rennais FC
Pogba,74,Guinea,Atlanta United
Briseno,72,Mexico,CD Feirense
Strebinger,74,Austria,Austria
Spinazzola,77,Italy,Juventus
Shinnie,74,Scotland,Aberdeen
Coloccini,72,Argentina,San Lorenzo de Almagro
Cohade,74,France,FC Metz
Russell,72,Scotland,Sporting Kansas City
Toivonen,76,Sweden,Melbourne Victory
Namli,72,Denmark,PEC Zwolle
Pelkas,76,Greece,PAOK
Nieto,72,Colombia,Once Caldas
Avila,72,Argentina,SD Huesca
Jara,74,Argentina,DC United
Andone,77,Romania,Brighton & Hove Albion
Mascherano,80,Argentina,Hebei China Fortune FC
Dembele,82,Belgium,Belgium
Epureanu,74,Moldova,Medipol Basaksehir FK
Debuchy,78,France,AS Saint-etienne
Turuc,75,Turkey,Kayserispor
Jantschke,75,Germany,Borussia Monchengladbach
Cardona,72,Argentina,Godoy Cruz
Verstraete,74,Belgium,KAA Gent
Perlaza,72,Colombia,Independiente Santa Fe
Ward,73,England,Crystal Palace
Golovin,78,Russia,AS Monaco
Meunier,82,Belgium,Paris Saint-Germain
Stark,78,Germany,Hertha BSC
Reid,73,England,Cardiff City
Hourihane,74,Republic of Ireland,Aston Villa
Vittor,73,Argentina,Universidad de Chile
Peralta,72,Colombia,Once Caldas
Gueye,83,Senegal,Everton
Lolley,73,England,Nottingham Forest
Belhanda,79,Morocco,Galatasaray SK
Livaja,76,Croatia,AEK Athens
Suarez,72,Argentina,RCD Mallorca
Bonucci,86,Italy,Juventus
Barco,73,Argentina,Atlanta United
Brasanac,74,Serbia,Deportivo Alaves
Shaqiri,82,Switzerland,Liverpool
Bardi,73,Italy,Frosinone
Ouattara,72,Ivory Coast,Cote d'Ivoire
Bolat,75,Turkey,Royal Antwerp FC
Nastasic,81,Serbia,FC Schalke 04
Shepelev,73,Ukraine,Dynamo Kyiv
Laimer,76,Austria,RB Leipzig
Glik,82,Poland,AS Monaco
Til,74,Netherlands,AZ Alkmaar
Silva,74,Chile,Independiente
Hajrovic,72,Bosnia Herzegovina,Dinamo Zagreb
Diaby,72,France,Paris Saint-Germain
Albrighton,77,England,Leicester City
Paschalakis,76,Greece,PAOK
Alvarez,74,Argentina,Real Zaragoza
Grifo,77,Italy,SC Freiburg
Heaton,79,England,Burnley
Koopmeiners,74,Netherlands,AZ Alkmaar
Morrison,74,England,Cardiff City
Miranchuk,73,Russia,Lokomotiv Moscow
Magallan,76,Argentina,Ajax
Guardado,82,Mexico,Real Betis
Verratti,86,Italy,Paris Saint-Germain
Benitez,78,Argentina,OGC Nice
Schaub,75,Austria,FC Koln
Molina,73,Mexico,Guadalajara
Chavarria,74,Argentina,Stade de Reims
Said,73,France,Dijon FCO
Anton,77,Germany,Hannover 96
Barnes,74,England,Leicester City
Rosales,74,Venezuela,RCD Espanyol
Al Dawsari,73,Saudi Arabia,Al Hilal
Mee,78,England,Burnley
Elneny,77,Egypt,Arsenal
Alvarez,74,Mexico,Mexico
Parker,73,United States,New York Red Bulls
Siligardi,73,Italy,Parma
Gonzo,72,Paraguay,Paraguay
Ferri,74,France,Nimes Olympique
El Hajjam,72,Morocco,Amiens SC
Risdon,72,Australia,Australia
Aouar,80,France,Olympique Lyonnais
El Shaarawy,81,Italy,Roma
Bender,83,Germany,Bayer 04 Leverkusen
Kaldirim,73,Turkey,Fenerbahce SK
Boetius,74,Netherlands,FSV Mainz 05
Dos Santos,77,Mexico,LA Galaxy
Godin,90,Uruguay,Atletico Madrid
Iheanacho,74,Nigeria,Leicester City
Bakasetas,73,Greece,AEK Athens
Crouch,72,England,Burnley
Pastore,81,Argentina,Roma
Rits,74,Belgium,Club Brugge KV
Seck,72,Senegal,SV Zulte-Waregem
Palacio,77,Argentina,Bologna
Sabaly,76,Senegal,FC Girondins de Bordeaux
Jung,73,Germany,Hamburger SV
Hassan,74,Egypt,Olympiacos CFP
Mendy,75,Senegal,Stade de Reims
Bocchetti,76,Italy,Spartak Moscow
Hernandez,77,France,Real Sociedad
Mercier,72,Argentina,Atletico Tucuman
Palomino,76,Argentina,Atalanta
Romero,80,Argentina,Manchester United
Shibasaki,77,Japan,Getafe CF
Peeters,73,Belgium,SV Zulte-Waregem
Fernandez,73,Argentina,Velez Sarsfield
Berghuis,79,Netherlands,Feyenoord
De Bruyne,91,Belgium,Manchester City
Krovinovic,77,Croatia,SL Benfica
Saief,72,United States,RSC Anderlecht
Barreto,73,Paraguay,Sampdoria
Skov,75,Denmark,FC Kobenhavn
McCarthy,77,England,Southampton
Beauvue,74,France,Stade Malherbe Caen
Bastians,74,Germany,Tianjin TEDA FC
Sommer,84,Switzerland,Borussia Monchengladbach
Zuqui,72,Argentina,Club Atletico Colon
Zarate,77,Argentina,Boca Juniors
Dimitrievski,73,FYR Macedonia,Rayo Vallecano
Thomas,75,France,Angers SCO
Bakalorz,74,Germany,Hannover 96
Shotton,72,England,Middlesbrough
Cresswell,76,England,West Ham United
Ulreich,80,Germany,FC Bayern Munchen
Gressel,72,Germany,Atlanta United
Williams,72,Wales,Stoke City
Dibassy,74,Mali,Amiens SC
Chiriches,78,Romania,Napoli
Jahovic,74,FYR Macedonia,Atiker Konyaspor
Rios,73,Mexico,Deportivo Toluca
Koubek,76,Czech Republic,Stade Rennais FC
Meite,77,France,Torino
Andrada,76,Argentina,Boca Juniors
Akbaba,77,Turkey,Galatasaray SK
Pantilimon,72,Romania,Nottingham Forest
Foster,79,England,Watford
Di Gaudio,74,Italy,Hellas Verona
Bannan,73,Scotland,Sheffield Wednesday
Trapp,73,United States,Columbus Crew SC
Cabot,72,France,FC Lorient
Van der Hoorn,73,Netherlands,Swansea City
Van Leer,72,Netherlands,NAC Breda
Di Santo,74,Argentina,Rayo Vallecano
Manolas,85,Greece,Roma
Kempf,74,Germany,VfB Stuttgart
Wague,73,Mali,Nottingham Forest
Ighalo,77,Nigeria,Shanghai Greenland Shenhua FC
Robertson,83,Scotland,Liverpool
Quagliarella,82,Italy,Sampdoria
Ordets,76,Ukraine,Shakhtar Donetsk
Vazquez,76,Mexico,Santos Laguna
Prodl,74,Austria,Watford
Tielemans,78,Belgium,Leicester City
Genevois,73,Haiti,Stade Malherbe Caen
Pierre-Gabriel,72,France,AS Monaco
Sangare,74,Ivory Coast,Toulouse Football Club
Sahan,74,Turkey,Trabzonspor
Lawrence,72,Wales,Derby County
Correa,74,Colombia,Once Caldas
Zaldivar,72,Mexico,Monterrey
Bedoya,74,United States,Philadelphia Union
Abedzadeh,73,Iran,Clube Sport Maritimo
Young,79,England,Manchester United
Khedira,84,Germany,Juventus
Salvio,81,Argentina,SL Benfica
Bittencourt,78,Germany,TSG 1899 Hoffenheim
Gazzaniga,75,Argentina,Tottenham Hotspur
Gavranovic,72,Switzerland,Dinamo Zagreb
Garmash,77,Ukraine,Dynamo Kyiv
Mollo,72,France,FC Sochaux-Montbeliard
Weigl,80,Germany,Borussia Dortmund
Harbaoui,73,Tunisia,SV Zulte-Waregem
Brizuela,76,Mexico,Guadalajara
Mas,75,Argentina,Boca Juniors
Leca,73,France,Racing Club de Lens
Wolf,74,Austria,FC Red Bull Salzburg
Otero,72,Colombia,Amiens SC
Cahill,79,England,Chelsea
Mobara,72,South Africa,Orlando Pirates
Flamini,75,France,Getafe CF
Mounie,75,Benin,Huddersfield Town
Rosina,73,Italy,US Salernitana 1919
Paredes,80,Argentina,Paris Saint-Germain
Koscielny,82,France,Arsenal
Melchiorri,73,Italy,Perugia
Santon,76,Italy,Roma
Chibsah,72,Ghana,Frosinone
McDonald,74,Scotland,Fulham
Schmiedebach,72,Germany,FC Union Berlin
Mirallas,78,Belgium,Fiorentina
Al Hussien,73,Syria,Al Taawoun
Gunn,72,England,Southampton
Barragan,71,Mexico,Club Necaxa
Tavernier,75,England,Rangers FC
Boruc,75,Poland,Bournemouth
Falette,74,Guinea,Eintracht Frankfurt
Blanco,76,Argentina,Portland Timbers
Haroun,74,Belgium,Royal Antwerp FC
Quioto,72,Honduras,Houston Dynamo
Leno,83,Germany,Arsenal
Schaars,73,Netherlands,SC Heerenveen
Hazard,83,Belgium,Borussia Monchengladbach
Goiginger,72,Austria,LASK Linz
Cristante,78,Italy,Roma
Granat,72,Russia,Russia
Schiattarella,73,Italy,SPAL
Perotti,80,Argentina,Roma
Abecasis,72,Argentina,Godoy Cruz
Coco,75,France,En Avant de Guingamp
Schindler,73,Ghana,Holstein Kiel
Clark,76,Republic of Ireland,Newcastle United
Radoja,75,Serbia,RC Celta
Msakni,72,Tunisia,KAS Eupen
Sylla,72,Guinea,Toulouse Football Club
Gordon,74,Scotland,Celtic
Masuaku,75,DR Congo,West Ham United
Gacinovic,76,Serbia,Eintracht Frankfurt
Orozco,76,Mexico,Santos Laguna
Schar,75,Switzerland,Newcastle United
Matic,84,Serbia,Manchester United
Torunarigha,72,Germany,Hertha BSC
Van Persie,78,Netherlands,Feyenoord
Al Soma,78,Syria,Al Ahli
Diomande,72,Ivory Coast,Stade Malherbe Caen
Blin,72,France,Amiens SC
Reginiussen,74,Norway,Rosenborg BK
Ribery,83,France,FC Bayern Munchen
Nkoudou,75,France,AS Monaco
Zaza,81,Italy,Torino
De Silvestri,75,Italy,Torino
Meza,73,Colombia,Tigres U.A.N.L.
Borre,77,Colombia,River Plate
Lacazette,85,France,Arsenal
Gnahore,74,France,Amiens SC
Kiese Thelin,72,Sweden,Bayer 04 Leverkusen
Mateta,74,France,FSV Mainz 05
Schmeichel,83,Denmark,Leicester City
Tomasevic,73,Montenegro,KV Oostende
Steffen,76,Switzerland,VfL Wolfsburg
Krohn-Dehli,73,Denmark,Deportivo de La Coruna
Rey,74,Argentina,PAOK
Montoya,72,Colombia,Millonarios FC
Mayada,73,Uruguay,River Plate
Haraguchi,75,Japan,Hannover 96
Roux,75,France,En Avant de Guingamp
Duque,73,Colombia,Millonarios FC
Uronen,73,Finland,KRC Genk
Rose,81,England,Tottenham Hotspur
Ayhan,72,Turkey,MKE Ankaragucu
Bertrand,78,England,Southampton
Baselli,79,Italy,Torino
Kunde Malong,74,Cameroon,FSV Mainz 05
Armenteros,72,Sweden,Benevento
Murillo,72,Panama,New York Red Bulls
Cameron,73,United States,Queens Park Rangers
Stuani,81,Uruguay,Girona FC
Onana,80,Cameroon,Ajax
Lamprou,72,Greece,Ajax
Wood,77,New Zealand,Burnley
Sels,77,Belgium,RC Strasbourg Alsace
Farias,72,Argentina,CD Palestino
Barrera,75,Colombia,Rosario Central
Jara,75,Argentina,Pachuca
Steppe,71,Belgium,Sint-Truidense VV
Elia,77,Netherlands,Medipol Basaksehir FK
Zahavi,80,Israel,Guangzhou R&F FC
Valdez,75,Paraguay,Club America
Ronnow,75,Denmark,Eintracht Frankfurt
Juklerod,72,Norway,Royal Antwerp FC
Carbonero,72,Colombia,Deportivo Cali
Lamanna,72,Italy,Spezia
Unnerstall,76,Germany,VVV-Venlo
Pavoletti,78,Italy,Cagliari
Mertens,87,Belgium,Napoli
Teodorczyk,76,Poland,Udinese
Roncaglia,76,Argentina,Valencia CF
Kamara,75,Norway,LA Galaxy
De Jong,80,Netherlands,PSV
Sanchez,84,Colombia,Tottenham Hotspur
Welbeck,77,England,Arsenal
Crivelli,73,France,Stade Malherbe Caen
Handanovic,88,Slovenia,Inter
Gomez,79,Germany,VfB Stuttgart
Colley,76,Gambia,Sampdoria
Acosta,76,Argentina,Club Atletico Lanus
Tousart,79,France,Olympique Lyonnais
Hoger,76,Germany,FC Koln
Ofori,72,Ghana,New York City FC
Schlupp,73,Ghana,Crystal Palace
Meggiorini,73,Italy,Chievo Verona
Malyshev,72,Ukraine,Shakhtar Donetsk
Dummett,75,Wales,Newcastle United
Diousse,72,Senegal,Chievo Verona
Defoe,77,England,Rangers FC
Miranda,73,Argentina,Defensa y Justicia
Sturridge,79,England,Liverpool
Verde,72,Italy,Real Valladolid CF
Wakaso,75,Ghana,Deportivo Alaves
Stafylidis,75,Greece,FC Augsburg
Kobayashi,76,Japan,Kawasaki Frontale
Schmelzer,77,Germany,Borussia Dortmund
Hoedt,75,Netherlands,RC Celta
Sunu,72,France,BB Erzurumspor
Bijlow,74,Netherlands,Feyenoord
Aguedar,74,Paraguay,Paraguay
Granqvist,80,Sweden,Sweden
Nakamura,72,Japan,Jubilo Iwata
Esswein,72,Germany,VfB Stuttgart
Samatta,77,Tanzania,KRC Genk
Sahiner,75,Turkey,Atiker Konyaspor
Rudy,79,Germany,FC Schalke 04
Cook,77,England,Bournemouth
Kanon,72,Ivory Coast,ADO Den Haag
Chafik,72,Morocco,Dijon FCO
Hegazi,76,Egypt,West Bromwich Albion
Maher,73,Netherlands,AZ Alkmaar
Seferovic,76,Switzerland,Switzerland
Sunzu,73,Zambia,FC Metz
Gonzalez,72,Argentina,VfB Stuttgart
Kolasinac,79,Bosnia Herzegovina,Arsenal
Coleman,79,Republic of Ireland,Everton
Rossi,74,Argentina,Boca Juniors
Zungu,74,South Africa,Amiens SC
Trasch,74,Germany,FC Ingolstadt 04
Maksimovic,75,Serbia,Getafe CF
Mathenia,73,Germany,FC Nurnberg
Mehle,75,Denmark,KRC Genk
Goitom,72,Eritrea,AIK
Mitrovic,78,Serbia,Fulham
Oikonomou,72,Greece,AEK Athens
Paloschi,76,Italy,SPAL
Bolingoli,72,Belgium,SK Rapid Wien
Johnson,77,United States,Borussia Monchengladbach
Gomez,84,Argentina,Atalanta
Zeneli,73,Kosovo,Stade de Reims
Grob,77,Germany,Brighton & Hove Albion
Sanchez Mino,74,Argentina,Independiente
Masina,74,Italy,Watford
Fabian,76,Mexico,Philadelphia Union
Hitz,79,Switzerland,Borussia Dortmund
Valdes,73,Chile,Colo-Colo
Asamoah,79,Ghana,Inter
Fofana,75,Ivory Coast,Cote d'Ivoire
Cristoforo,75,Uruguay,Getafe CF
Demirok,73,Turkey,Atiker Konyaspor
Al Abed,72,Saudi Arabia,Al Hilal
Lowe,73,Germany,Huddersfield Town
Ozcan,75,Austria,Bayer 04 Leverkusen
Poblete,72,Argentina,San Lorenzo de Almagro
Lletget,72,United States,LA Galaxy
Longo,72,Italy,US Cremonese
Akinfeev,80,Russia,PFC CSKA Moscow
Murphy,72,Scotland,Rangers FC
Mvogo,76,Switzerland,RB Leipzig
Barrientos,73,Argentina,Deportivo Toluca
Sanchez,77,Colombia,West Ham United
Behich,73,Australia,PSV
Cisse,73,Senegal,Olympiacos CFP
Collins,72,Wales,Ipswich Town
Khazri,79,Tunisia,AS Saint-etienne
Sarr,76,France,Olympique de Marseille
Hurtado,75,Colombia,Monterrey
Knoll,73,Germany,FC St. Pauli
Bennett,73,England,Wolverhampton Wanderers
Hopf,76,Sweden,MKE Ankaragucu
Ibrahimovic,85,Sweden,LA Galaxy
Johansen,74,Norway,West Bromwich Albion
Alar,72,Austria,SK Rapid Wien
Morrison,76,England,ostersunds FK
Bargfrede,76,Germany,SV Werder Bremen
Urretaviscaya,75,Uruguay,Monterrey
Ba,72,Senegal,Rayo Vallecano
Skjelbred,76,Norway,Hertha BSC
Aubameyang,88,Gabon,Arsenal
Gradel,78,Ivory Coast,Toulouse Football Club
Long,73,Republic of Ireland,Burnley
Hennessey,75,Wales,Crystal Palace
Vlap,72,Netherlands,SC Heerenveen
Jokic,75,Slovenia,Slovenia
Pantic,72,Serbia,Cadiz CF
Balde,80,Senegal,Inter
Mangani,75,France,Angers SCO
Corona,75,Mexico,Mexico
Sosa,74,Uruguay,Monarcas Morelia
Caceres,78,Uruguay,Juventus
Arfield,74,Canada,Rangers FC
Diaz,72,Colombia,Alianza Petrolera
Thereau,75,France,Cagliari
Livermore,73,England,West Bromwich Albion
Dahoud,80,Germany,Borussia Dortmund
Van Aanholt,76,Netherlands,Crystal Palace
Malen,72,Netherlands,PSV
Martin,77,France,RC Strasbourg Alsace
Silva,72,Paraguay,Club Atletico Huracan
Romagna,72,Italy,Cagliari
Okore,72,Denmark,Aalborg BK
Mavraj,72,Albania,FC Ingolstadt 04
Morgan,76,Jamaica,Leicester City
Gunnarsson,73,Iceland,Cardiff City
Briand,75,France,FC Girondins de Bordeaux
Cuadrado,84,Colombia,Juventus
Roussillon,81,France,VfL Wolfsburg
Esser,76,Germany,Hannover 96
Dennis,74,Nigeria,Club Brugge KV
Figal,75,Argentina,Independiente
Gelin,73,France,Stade Rennais FC
Baker,72,England,Bristol City
Egan,73,Republic of Ireland,Sheffield United
Sambueza,77,Argentina,Club Leon
Jones,79,England,Manchester United
Polter,72,Germany,FC Union Berlin
Brignoli,72,Italy,Palermo
Marie,72,France,Dijon FCO
Medunjanin,75,Bosnia Herzegovina,Philadelphia Union
Letizia,72,Italy,Benevento
Dembele,77,France,Olympique Lyonnais
Caprari,74,Italy,Sampdoria
Araujo,73,Argentina,UD Las Palmas
Lossl,76,Denmark,Huddersfield Town
Dzemaili,77,Switzerland,Bologna
Diakhaby,73,France,Huddersfield Town
Cerri,72,Italy,Cagliari
Kampl,83,Slovenia,RB Leipzig
Kodjia,74,Ivory Coast,Aston Villa
Da Silva,72,Paraguay,Paraguay
Martinez,73,Argentina,San Lorenzo de Almagro
Lemar,83,France,Atletico Madrid
Mitrovic,75,Serbia,RC Strasbourg Alsace
Jean,72,France,Toulouse Football Club
Vicari,73,Italy,SPAL
Vejinovic,72,Netherlands,AZ Alkmaar
Bahoken,74,Cameroon,Angers SCO
Rinaudo,73,Argentina,Rosario Central
Aguilar,76,Paraguay,Cruz Azul
Albornoz,72,Chile,Hannover 96
Iturbe,74,Paraguay,U.N.A.M.
Mbemba,74,DR Congo,FC Porto
Diop,77,Senegal,SD Eibar
Augustin,77,France,RB Leipzig
Terodde,77,Germany,FC Koln
Ramirez,72,Ecuador,Ecuador
Tibbling,72,Sweden,Brondby IF
Salibur,76,France,AS Saint-etienne
Pepe,80,Ivory Coast,LOSC Lille
Adams,73,England,Birmingham City
Inan,75,Turkey,Galatasaray SK
N'Diaye,76,Senegal,Malaga CF
Guzman,75,Mexico,Mexico
Arslan,75,Germany,Fenerbahce SK
Kimpembe,83,France,Paris Saint-Germain
Laxalt,78,Uruguay,Milan
Mukhtar,73,Germany,Brondby IF
Vukovic,74,Australia,KRC Genk
Stephens,76,England,Brighton & Hove Albion
Donsah,75,Ghana,Bologna
Ricci,72,Italy,Benevento
Tarkowski,79,England,Burnley
Biyogo Poko,72,Gabon,Goztepe SK
Misidjan,74,Netherlands,FC Nurnberg
Hysaj,80,Albania,Napoli
Balliu,73,Albania,FC Metz
Kovalenko,74,Ukraine,Shakhtar Donetsk
Farfan,78,Peru,Lokomotiv Moscow
Verdi,81,Italy,Napoli
Davies,72,Canada,FC Bayern Munchen
Hernandez,78,Mexico,Cruz Azul
Muriel,80,Colombia,Fiorentina
Tshabalala,76,South Africa,BB Erzurumspor
Pabon,75,Colombia,Monterrey
Bravo,78,Chile,Manchester City
Arias,72,Colombia,Independiente Medellin
Benteke,76,Belgium,Crystal Palace
Aguirregaray,73,Uruguay,Al Fateh
Aziz,77,Turkey,Fenerbahce SK
Mauri,72,Italy,Milan
Mendy,81,France,Manchester City
Escalante,77,Argentina,SD Eibar
Jarstein,83,Norway,Hertha BSC
Villalpando,72,Mexico,Guadalajara
Khocholava,72,Georgia,Shakhtar Donetsk
Lainez,72,Mexico,Real Betis
Robben,84,Netherlands,FC Bayern Munchen
Shoji,75,Japan,Toulouse Football Club
Arias,79,Colombia,Atletico Madrid
Tomovic,73,Serbia,Chievo Verona
Skhiri,77,Tunisia,Montpellier HSC
Lestienne,74,Belgium,Standard de Liege
Refaelov,75,Israel,Royal Antwerp FC
Heintz,76,Germany,SC Freiburg
Dibusz,72,Hungary,Hungary
Rashica,76,Kosovo,SV Werder Bremen
Thomas,75,New Zealand,PSV
Sane,74,Senegal,Orlando City SC
Silva,73,Uruguay,Uruguay
Angileri,72,Argentina,Godoy Cruz
Rodriguez,75,Uruguay,Club Tijuana
Clyne,79,England,Bournemouth
Montillo,73,Argentina,Club Atletico Tigre
Lobotka,78,Slovakia,RC Celta
Pisacane,72,Italy,Cagliari
Kombarov,72,Russia,Spartak Moscow
Dabo,74,Burkina Faso,Fiorentina
Salin,74,France,Sporting CP
Durmisi,76,Denmark,Lazio
Mazraoui,75,Morocco,Ajax
Zurkowski,72,Poland,Gornik Zabrze
Candelo,71,Colombia,Atletico Nacional
Besic,74,Bosnia Herzegovina,Middlesbrough
Penneteau,73,France,Sporting de Charleroi
Sigurtharson,73,Iceland,Iceland
Sippel,74,Germany,Borussia Monchengladbach
Alario,79,Argentina,Bayer 04 Leverkusen
Ogbonna,77,Italy,West Ham United
Nervo,73,Argentina,Santos Laguna
Gomez,78,England,Liverpool
Furch,75,Argentina,Santos Laguna
Colak,76,Turkey,Al Wehda
Forrest,76,Scotland,Celtic
Pavard,79,France,VfB Stuttgart
Benrahma,72,Algeria,Brentford
Suarez,91,Uruguay,Atletico Madrid
